Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
55119;19.12.17 15:18:39;64,101;63,893;64,288;
55120;19.12.17 15:18:40;64,104;63,915;64,206;
55121;19.12.17 15:18:41;64,011;63,829;64,133;
55122;19.12.17 15:18:42;64,137;63,851;64,337;
55123;19.12.17 15:18:43;64,119;63,930;64,202;
55124;19.12.17 15:18:44;64,156;64,059;64,298;
55125;19.12.17 15:18:45;64,160;64,037;64,324;
55126;19.12.17 15:18:46;64,145;63,942;64,387;
55127;19.12.17 15:18:47;64,123;63,997;64,224;
55128;19.12.17 15:18:48;64,198;63,999;64,431;
55129;19.12.17 15:18:49;64,088;63,905;64,319;
55130;19.12.17 15:18:50;64,139;63,965;64,325;
55131;19.12.17 15:18:51;64,102;64,021;64,302;
55132;19.12.17 15:18:52;64,133;64,005;64,236;
55133;19.12.17 15:18:53;64,075;63,906;64,226;
55134;19.12.17 15:18:54;64,085;63,946;64,297;
55135;19.12.17 15:18:55;64,049;63,951;64,118;
55136;19.12.17 15:18:56;64,076;64,022;64,153;
55137;19.12.17 15:18:57;64,104;63,998;64,214;
55138;19.12.17 15:18:58;64,061;63,950;64,245;
55139;19.12.17 15:18:59;64,129;63,938;64,263;
55140;19.12.17 15:19:00;64,096;63,938;64,346;
55141;19.12.17 15:19:01;64,146;64,006;64,303;
55142;19.12.17 15:19:02;64,099;63,916;64,247;
55143;19.12.17 15:19:03;64,100;63,913;64,275;
55144;19.12.17 15:19:04;64,210;64,111;64,369;
55145;19.12.17 15:19:05;64,118;64,017;64,242;
55146;19.12.17 15:19:06;64,122;63,889;64,395;
55147;19.12.17 15:19:07;64,111;63,957;64,223;
55148;19.12.17 15:19:08;64,287;64,155;64,475;
55149;19.12.17 15:19:09;64,094;63,907;64,271;
55150;19.12.17 15:19:10;64,111;63,952;64,218;
55151;19.12.17 15:19:11;64,122;63,928;64,299;
55152;19.12.17 15:19:12;64,030;63,824;64,146;
55153;19.12.17 15:19:13;64,094;64,009;64,209;
55154;19.12.17 15:19:14;64,070;64,043;64,104;
55155;19.12.17 15:19:15;64,124;63,765;64,371;
55156;19.12.17 15:19:16;64,069;63,917;64,221;
55157;19.12.17 15:19:17;64,163;64,012;64,402;
55158;19.12.17 15:19:18;64,005;63,938;64,076;
55159;19.12.17 15:19:19;64,043;63,884;64,213;
55160;19.12.17 15:19:20;64,043;63,975;64,204;
55161;19.12.17 15:19:21;64,042;63,913;64,178;
55162;19.12.17 15:19:22;64,003;63,907;64,103;
55163;19.12.17 15:19:23;64,003;63,801;64,191;
55164;19.12.17 15:19:24;64,072;63,808;64,204;
55165;19.12.17 15:19:25;64,022;63,854;64,156;
55166;19.12.17 15:19:26;63,955;63,820;64,024;
55167;19.12.17 15:19:27;64,075;63,882;64,275;
55168;19.12.17 15:19:28;64,011;63,830;64,367;
55169;19.12.17 15:19:29;64,007;63,799;64,173;
55170;19.12.17 15:19:30;63,997;63,765;64,248;
55171;19.12.17 15:19:31;64,192;64,131;64,282;
55172;19.12.17 15:19:32;64,159;64,027;64,274;
55173;19.12.17 15:19:33;64,157;64,008;64,279;
55174;19.12.17 15:19:34;64,118;64,012;64,338;
55175;19.12.17 15:19:35;64,177;64,035;64,322;
55176;19.12.17 15:19:36;64,103;64,006;64,249;
55177;19.12.17 15:19:37;64,108;64,036;64,170;
55178;19.12.17 15:19:38;64,184;64,036;64,269;
55179;19.12.17 15:19:39;64,116;63,981;64,203;
55180;19.12.17 15:19:40;64,227;64,157;64,300;
55181;19.12.17 15:19:41;64,141;64,032;64,265;
55182;19.12.17 15:19:42;64,133;64,050;64,233;
55183;19.12.17 15:19:43;64,154;64,067;64,265;
55184;19.12.17 15:19:44;64,152;63,910;64,373;
55185;19.12.17 15:19:45;64,119;63,974;64,215;
55186;19.12.17 15:19:46;64,080;63,909;64,223;
55187;19.12.17 15:19:47;64,214;64,043;64,326;
55188;19.12.17 15:19:48;64,059;63,979;64,251;
55189;19.12.17 15:19:49;64,153;63,950;64,378;
55190;19.12.17 15:19:50;64,052;63,928;64,266;
55191;19.12.17 15:19:51;64,160;64,017;64,350;
55192;19.12.17 15:19:52;64,128;64,027;64,341;
55193;19.12.17 15:19:53;64,098;63,930;64,231;
55194;19.12.17 15:19:54;64,160;63,908;64,392;
55195;19.12.17 15:19:55;64,128;63,979;64,397;
55196;19.12.17 15:19:56;64,196;63,928;64,369;
55197;19.12.17 15:19:57;64,193;64,034;64,399;
55198;19.12.17 15:19:58;64,268;64,107;64,382;
55199;19.12.17 15:19:59;64,262;64,104;64,469;
55200;19.12.17 15:20:00;64,247;64,183;64,310;
55201;19.12.17 15:20:01;64,261;64,213;64,401;
55202;19.12.17 15:20:02;64,239;64,160;64,280;
55203;19.12.17 15:20:03;64,359;64,268;64,472;
55204;19.12.17 15:20:04;64,345;64,146;64,483;
55205;19.12.17 15:20:05;64,281;64,201;64,409;
55206;19.12.17 15:20:06;64,223;64,067;64,432;
55207;19.12.17 15:20:07;64,184;64,074;64,255;
55208;19.12.17 15:20:08;64,105;63,999;64,208;
55209;19.12.17 15:20:09;64,174;64,104;64,270;
55210;19.12.17 15:20:10;64,136;64,039;64,265;
55211;19.12.17 15:20:11;64,185;64,102;64,317;
55212;19.12.17 15:20:12;64,121;63,994;64,215;
55213;19.12.17 15:20:13;64,077;63,996;64,186;
55214;19.12.17 15:20:14;64,103;64,027;64,270;
55215;19.12.17 15:20:15;64,140;64,042;64,410;
55216;19.12.17 15:20:16;64,113;64,032;64,210;
55217;19.12.17 15:20:17;64,167;64,032;64,353;
55218;19.12.17 15:20:18;64,167;63,993;64,262;
55219;19.12.17 15:20:19;64,117;63,977;64,229;
55220;19.12.17 15:20:20;64,009;63,898;64,111;
55221;19.12.17 15:20:21;64,118;63,936;64,215;
55222;19.12.17 15:20:22;64,085;63,959;64,314;
55223;19.12.17 15:20:23;64,058;64,007;64,121;
55224;19.12.17 15:20:24;64,085;63,876;64,316;
55225;19.12.17 15:20:25;64,057;63,897;64,152;
55226;19.12.17 15:20:26;64,083;63,944;64,183;
55227;19.12.17 15:20:27;64,116;63,954;64,387;
55228;19.12.17 15:20:28;64,127;63,979;64,271;
55229;19.12.17 15:20:29;64,072;63,988;64,109;
55230;19.12.17 15:20:30;64,169;63,988;64,271;
55231;19.12.17 15:20:31;64,147;64,120;64,213;
55232;19.12.17 15:20:32;64,162;64,105;64,248;
55233;19.12.17 15:20:33;64,107;64,034;64,210;
55234;19.12.17 15:20:34;64,108;63,960;64,210;
55235;19.12.17 15:20:35;64,122;63,956;64,261;
55236;19.12.17 15:20:36;64,139;63,997;64,366;
55237;19.12.17 15:20:37;64,152;64,017;64,297;
55238;19.12.17 15:20:38;64,077;64,015;64,168;
55239;19.12.17 15:20:39;64,119;63,923;64,217;
55240;19.12.17 15:20:40;64,099;64,000;64,227;
55241;19.12.17 15:20:41;64,093;63,922;64,198;
55242;19.12.17 15:20:42;64,084;63,962;64,191;
55243;19.12.17 15:20:43;64,162;64,000;64,248;
55244;19.12.17 15:20:44;64,188;64,035;64,358;
55245;19.12.17 15:20:45;64,111;64,029;64,240;
55246;19.12.17 15:20:46;64,082;64,035;64,124;
55247;19.12.17 15:20:47;64,120;63,942;64,277;
55248;19.12.17 15:20:48;64,109;63,992;64,167;
55249;19.12.17 15:20:49;64,065;63,924;64,334;
55250;19.12.17 15:20:50;64,069;64,009;64,156;
55251;19.12.17 15:20:51;64,040;63,946;64,159;
55252;19.12.17 15:20:52;64,035;63,915;64,250;
55253;19.12.17 15:20:53;64,144;64,057;64,302;
55254;19.12.17 15:20:54;64,061;63,941;64,147;
55255;19.12.17 15:20:55;64,147;64,023;64,243;
55256;19.12.17 15:20:56;64,084;63,902;64,166;
55257;19.12.17 15:20:57;64,212;64,096;64,267;
55258;19.12.17 15:20:58;64,104;63,997;64,286;
55259;19.12.17 15:20:59;64,215;64,127;64,325;
55260;19.12.17 15:21:00;64,143;63,986;64,380;
55261;19.12.17 15:21:01;64,172;64,056;64,316;
55262;19.12.17 15:21:02;64,184;64,107;64,273;
55263;19.12.17 15:21:03;64,171;64,065;64,273;
55264;19.12.17 15:21:04;64,218;64,072;64,422;
55265;19.12.17 15:21:05;64,248;64,069;64,498;
55266;19.12.17 15:21:06;64,233;64,174;64,284;
55267;19.12.17 15:21:07;64,236;64,073;64,382;
55268;19.12.17 15:21:08;64,295;64,197;64,425;
55269;19.12.17 15:21:09;64,199;64,107;64,255;
55270;19.12.17 15:21:10;64,312;64,136;64,513;
55271;19.12.17 15:21:11;64,329;64,163;64,423;
55272;19.12.17 15:21:12;64,249;64,114;64,375;
55273;19.12.17 15:21:13;64,263;64,153;64,363;
55274;19.12.17 15:21:14;64,265;64,083;64,527;
55275;19.12.17 15:21:15;64,262;64,042;64,389;
55276;19.12.17 15:21:16;64,080;63,841;64,206;
55277;19.12.17 15:21:17;64,076;63,901;64,282;
55278;19.12.17 15:21:18;64,010;63,855;64,268;
55279;19.12.17 15:21:19;63,976;63,879;64,100;
55280;19.12.17 15:21:20;63,977;63,791;64,150;
55281;19.12.17 15:21:21;64,039;63,911;64,129;
55282;19.12.17 15:21:22;64,157;63,996;64,302;
55283;19.12.17 15:21:23;64,047;63,956;64,114;
55284;19.12.17 15:21:24;64,144;64,092;64,204;
55285;19.12.17 15:21:25;64,046;63,913;64,238;
55286;19.12.17 15:21:26;64,130;64,029;64,268;
55287;19.12.17 15:21:27;64,098;63,956;64,290;
55288;19.12.17 15:21:28;64,087;64,017;64,211;
55289;19.12.17 15:21:29;64,168;64,075;64,236;
55290;19.12.17 15:21:30;64,149;64,044;64,266;
55291;19.12.17 15:21:31;64,143;64,028;64,306;
55292;19.12.17 15:21:32;64,167;63,976;64,322;
55293;19.12.17 15:21:33;64,133;63,979;64,384;
55294;19.12.17 15:21:34;64,100;64,023;64,188;
55295;19.12.17 15:21:35;64,150;64,109;64,199;
55296;19.12.17 15:21:36;64,053;63,921;64,196;
55297;19.12.17 15:21:37;64,123;63,965;64,297;
55298;19.12.17 15:21:38;64,115;63,998;64,231;
55299;19.12.17 15:21:39;64,126;64,065;64,257;
55300;19.12.17 15:21:40;64,145;64,004;64,290;
55301;19.12.17 15:21:41;64,077;63,931;64,189;
55302;19.12.17 15:21:42;64,072;63,934;64,259;
55303;19.12.17 15:21:43;63,998;63,888;64,105;
55304;19.12.17 15:21:44;64,059;64,007;64,101;
55305;19.12.17 15:21:45;64,120;64,000;64,253;
55306;19.12.17 15:21:46;64,012;63,840;64,227;
55307;19.12.17 15:21:47;64,097;63,916;64,211;
55308;19.12.17 15:21:48;63,956;63,778;64,135;
55309;19.12.17 15:21:49;64,106;63,991;64,343;
55310;19.12.17 15:21:50;64,016;63,776;64,203;
55311;19.12.17 15:21:51;64,100;63,950;64,258;
55312;19.12.17 15:21:52;64,095;63,978;64,155;
55313;19.12.17 15:21:53;64,223;64,025;64,466;
55314;19.12.17 15:21:54;64,266;64,139;64,395;
55315;19.12.17 15:21:55;64,217;64,080;64,350;
55316;19.12.17 15:21:56;64,241;64,109;64,337;
55317;19.12.17 15:21:57;64,299;64,162;64,379;
55318;19.12.17 15:21:58;64,258;64,095;64,396;
55319;19.12.17 15:21:59;64,278;64,077;64,481;
55320;19.12.17 15:22:00;64,206;64,111;64,358;
55321;19.12.17 15:22:01;64,227;64,123;64,305;
55322;19.12.17 15:22:02;64,220;64,079;64,448;
55323;19.12.17 15:22:03;64,373;64,177;64,605;
55324;19.12.17 15:22:04;64,425;64,323;64,628;
55325;19.12.17 15:22:05;64,443;64,359;64,587;
55326;19.12.17 15:22:06;64,469;64,290;64,589;
55327;19.12.17 15:22:07;64,375;64,244;64,545;
55328;19.12.17 15:22:08;64,539;64,319;64,893;
55329;19.12.17 15:22:09;64,439;64,314;64,527;
55330;19.12.17 15:22:10;64,585;64,306;64,934;
55331;19.12.17 15:22:11;64,668;64,421;65,055;
55332;19.12.17 15:22:12;64,464;64,178;64,743;
55333;19.12.17 15:22:13;64,345;64,124;64,505;
55334;19.12.17 15:22:14;64,501;64,350;64,595;
55335;19.12.17 15:22:15;64,428;64,307;64,544;
55336;19.12.17 15:22:16;64,471;64,266;64,741;
55337;19.12.17 15:22:17;64,476;64,163;64,776;
55338;19.12.17 15:22:18;64,428;64,242;64,553;
55339;19.12.17 15:22:19;64,521;64,413;64,633;
55340;19.12.17 15:22:20;64,482;64,381;64,609;
55341;19.12.17 15:22:21;64,547;64,439;64,743;
55342;19.12.17 15:22:22;64,474;64,384;64,673;
55343;19.12.17 15:22:23;64,550;64,336;64,666;
55344;19.12.17 15:22:24;64,434;64,340;64,604;
55345;19.12.17 15:22:25;64,287;64,159;64,567;
55346;19.12.17 15:22:26;64,196;64,006;64,485;
55347;19.12.17 15:22:27;64,200;64,044;64,346;
55348;19.12.17 15:22:28;64,253;64,052;64,431;
55349;19.12.17 15:22:29;64,253;64,091;64,626;
55350;19.12.17 15:22:30;64,480;64,143;65,113;
55351;19.12.17 15:22:31;64,160;64,090;64,302;
55352;19.12.17 15:22:32;64,180;63,926;64,493;
55353;19.12.17 15:22:33;64,288;64,019;64,834;
55354;19.12.17 15:22:34;64,305;64,072;64,722;
55355;19.12.17 15:22:35;64,201;63,891;64,294;
55356;19.12.17 15:22:36;64,234;64,007;64,357;
55357;19.12.17 15:22:37;64,323;64,187;64,496;
55358;19.12.17 15:22:38;64,339;64,231;64,409;
55359;19.12.17 15:22:39;64,390;64,254;64,639;
55360;19.12.17 15:22:40;64,326;64,179;64,451;
55361;19.12.17 15:22:41;64,249;64,109;64,319;
55362;19.12.17 15:22:42;64,238;64,124;64,319;
55363;19.12.17 15:22:43;64,254;64,146;64,375;
55364;19.12.17 15:22:44;64,302;64,139;64,538;
55365;19.12.17 15:22:45;64,112;64,010;64,377;
55366;19.12.17 15:22:46;64,028;63,865;64,208;
55367;19.12.17 15:22:47;64,031;63,923;64,136;
55368;19.12.17 15:22:48;64,056;63,880;64,191;
55369;19.12.17 15:22:49;64,099;63,831;64,359;
55370;19.12.17 15:22:50;64,087;63,888;64,174;
55371;19.12.17 15:22:51;64,138;63,962;64,256;
55372;19.12.17 15:22:52;64,090;64,045;64,154;
55373;19.12.17 15:22:53;64,062;63,892;64,162;
55374;19.12.17 15:22:54;64,033;63,966;64,134;
55375;19.12.17 15:22:55;64,086;63,836;64,260;
55376;19.12.17 15:22:56;64,034;63,880;64,161;
55377;19.12.17 15:22:57;64,160;63,855;64,668;
55378;19.12.17 15:22:58;64,458;64,374;64,645;
55379;19.12.17 15:22:59;64,517;64,425;64,606;
55380;19.12.17 15:23:00;64,460;64,334;64,554;
55381;19.12.17 15:23:01;64,466;64,411;64,506;
55382;19.12.17 15:23:02;64,460;64,353;64,545;
55383;19.12.17 15:23:03;64,451;64,307;64,555;
55384;19.12.17 15:23:04;64,437;64,341;64,511;
55385;19.12.17 15:23:05;64,430;64,280;64,519;
55386;19.12.17 15:23:06;64,459;64,384;64,518;
55387;19.12.17 15:23:07;64,203;64,080;64,405;
55388;19.12.17 15:23:08;64,250;64,141;64,415;
55389;19.12.17 15:23:09;64,150;64,057;64,232;
55390;19.12.17 15:23:10;64,243;64,152;64,419;
55391;19.12.17 15:23:11;64,208;63,991;64,345;
55392;19.12.17 15:23:12;64,184;64,006;64,610;
55393;19.12.17 15:23:13;64,172;63,955;64,435;
55394;19.12.17 15:23:14;64,236;64,027;64,628;
55395;19.12.17 15:23:15;64,268;64,171;64,519;
55396;19.12.17 15:23:16;64,136;63,969;64,224;
55397;19.12.17 15:23:17;64,205;64,090;64,373;
55398;19.12.17 15:23:18;64,087;63,823;64,298;
55399;19.12.17 15:23:19;64,101;64,012;64,275;
55400;19.12.17 15:23:20;64,044;63,813;64,277;
55401;19.12.17 15:23:21;64,015;63,741;64,153;
55402;19.12.17 15:23:22;64,083;63,863;64,235;
55403;19.12.17 15:23:23;64,006;63,736;64,139;
55404;19.12.17 15:23:24;64,054;64,013;64,171;
55405;19.12.17 15:23:25;64,111;63,929;64,641;
55406;19.12.17 15:23:26;64,047;63,833;64,304;
55407;19.12.17 15:23:27;64,078;63,920;64,467;
55408;19.12.17 15:23:28;64,006;63,774;64,195;
55409;19.12.17 15:23:29;64,104;63,932;64,374;
55410;19.12.17 15:23:30;64,113;63,886;64,388;
55411;19.12.17 15:23:31;64,140;64,031;64,409;
55412;19.12.17 15:23:32;64,262;64,081;64,412;
55413;19.12.17 15:23:33;64,433;64,270;64,615;
55414;19.12.17 15:23:34;64,392;64,330;64,502;
55415;19.12.17 15:23:35;64,488;64,347;64,826;
55416;19.12.17 15:23:36;64,494;64,264;64,726;
55417;19.12.17 15:23:37;64,474;64,336;64,634;
55418;19.12.17 15:23:38;64,433;64,188;64,661;
55419;19.12.17 15:23:39;64,354;64,214;64,454;
55420;19.12.17 15:23:40;64,431;64,243;64,648;
55421;19.12.17 15:23:41;64,315;64,178;64,514;
55422;19.12.17 15:23:42;64,298;64,162;64,359;
55423;19.12.17 15:23:43;64,256;64,125;64,464;
55424;19.12.17 15:23:44;64,347;64,241;64,522;
55425;19.12.17 15:23:45;64,314;64,197;64,424;
55426;19.12.17 15:23:46;64,341;64,188;64,420;
55427;19.12.17 15:23:47;64,338;64,254;64,445;
55428;19.12.17 15:23:48;64,330;64,226;64,446;
55429;19.12.17 15:23:49;64,262;64,083;64,447;
55430;19.12.17 15:23:50;63,982;63,566;64,244;
55431;19.12.17 15:23:51;64,035;63,894;64,289;
55432;19.12.17 15:23:52;63,888;63,646;64,146;
55433;19.12.17 15:23:53;63,948;63,825;64,115;
55434;19.12.17 15:23:54;64,021;63,814;64,116;
55435;19.12.17 15:23:55;63,903;63,710;64,072;
55436;19.12.17 15:23:56;64,054;63,811;64,452;
55437;19.12.17 15:23:57;63,908;63,791;64,060;
55438;19.12.17 15:23:58;63,970;63,831;64,071;
55439;19.12.17 15:23:59;63,981;63,737;64,369;
55440;19.12.17 15:24:00;64,068;63,854;64,506;
55441;19.12.17 15:24:01;63,881;63,777;64,128;
55442;19.12.17 15:24:02;63,981;63,803;64,315;
55443;19.12.17 15:24:03;63,988;63,774;64,550;
55444;19.12.17 15:24:04;63,827;63,571;64,265;
55445;19.12.17 15:24:05;64,069;63,866;64,357;
55446;19.12.17 15:24:06;64,008;63,840;64,240;
55447;19.12.17 15:24:07;64,062;63,657;64,658;
55448;19.12.17 15:24:08;63,953;63,764;64,168;
55449;19.12.17 15:24:09;63,972;63,730;64,189;
55450;19.12.17 15:24:10;64,354;63,752;64,742;
55451;19.12.17 15:24:11;64,377;64,313;64,452;
55452;19.12.17 15:24:12;64,418;64,310;64,521;
55453;19.12.17 15:24:13;64,437;64,277;64,628;
55454;19.12.17 15:24:14;64,452;64,322;64,593;
55455;19.12.17 15:24:15;64,434;64,381;64,519;
55456;19.12.17 15:24:16;64,489;64,326;64,698;
55457;19.12.17 15:24:17;64,447;64,287;64,783;
55458;19.12.17 15:24:18;64,528;64,423;64,743;
55459;19.12.17 15:24:19;64,482;64,350;64,676;
55460;19.12.17 15:24:20;64,541;64,415;64,633;
55461;19.12.17 15:24:21;64,534;64,313;64,691;
55462;19.12.17 15:24:22;64,527;64,378;64,743;
55463;19.12.17 15:24:23;64,546;64,379;64,676;
55464;19.12.17 15:24:24;64,584;64,316;64,955;
55465;19.12.17 15:24:25;64,279;64,136;64,413;
55466;19.12.17 15:24:26;64,208;64,075;64,465;
55467;19.12.17 15:24:27;64,272;64,032;64,472;
55468;19.12.17 15:24:28;64,146;63,962;64,268;
55469;19.12.17 15:24:29;64,275;64,155;64,389;
55470;19.12.17 15:24:30;64,203;64,021;64,417;
55471;19.12.17 15:24:31;64,224;64,038;64,305;
55472;19.12.17 15:24:32;64,178;64,035;64,291;
55473;19.12.17 15:24:33;64,215;64,016;64,447;
55474;19.12.17 15:24:34;64,188;64,038;64,300;
55475;19.12.17 15:24:35;64,328;64,113;64,801;
55476;19.12.17 15:24:36;64,324;64,223;64,462;
55477;19.12.17 15:24:37;64,248;64,202;64,318;
55478;19.12.17 15:24:38;64,230;64,189;64,321;
55479;19.12.17 15:24:39;64,285;64,136;64,465;
55480;19.12.17 15:24:40;64,342;64,213;64,483;
55481;19.12.17 15:24:41;64,257;64,092;64,410;
55482;19.12.17 15:24:42;64,292;64,083;64,513;
55483;19.12.17 15:24:43;64,327;64,083;64,542;
55484;19.12.17 15:24:44;64,233;64,140;64,334;
55485;19.12.17 15:24:45;64,215;64,066;64,361;
55486;19.12.17 15:24:46;64,324;64,156;64,784;
55487;19.12.17 15:24:47;64,469;64,066;64,886;
55488;19.12.17 15:24:48;64,341;64,136;64,582;
55489;19.12.17 15:24:49;64,213;63,973;64,407;
55490;19.12.17 15:24:50;64,346;64,084;64,975;
55491;19.12.17 15:24:51;64,266;64,113;64,546;
55492;19.12.17 15:24:52;64,240;64,163;64,302;
55493;19.12.17 15:24:53;64,239;64,188;64,309;
55494;19.12.17 15:24:54;64,222;64,059;64,433;
55495;19.12.17 15:24:55;64,156;63,945;64,418;
55496;19.12.17 15:24:56;64,280;64,125;64,541;
55497;19.12.17 15:24:57;64,182;64,071;64,343;
55498;19.12.17 15:24:58;64,234;63,999;64,419;
55499;19.12.17 15:24:59;64,312;64,047;64,793;
55500;19.12.17 15:25:00;64,202;63,968;64,664;
55501;19.12.17 15:25:01;64,329;64,183;64,663;
55502;19.12.17 15:25:02;64,163;64,109;64,210;
55503;19.12.17 15:25:03;64,284;64,225;64,377;
55504;19.12.17 15:25:04;64,454;64,124;64,848;
55505;19.12.17 15:25:05;64,174;64,047;64,368;
55506;19.12.17 15:25:06;64,257;64,088;64,490;
55507;19.12.17 15:25:07;64,340;63,931;64,619;
55508;19.12.17 15:25:08;64,297;64,044;64,638;
55509;19.12.17 15:25:09;64,289;64,077;64,745;
55510;19.12.17 15:25:10;64,174;64,044;64,301;
55511;19.12.17 15:25:11;64,169;64,116;64,215;
55512;19.12.17 15:25:12;64,290;64,095;64,763;
55513;19.12.17 15:25:13;64,368;64,044;64,782;
55514;19.12.17 15:25:14;64,315;64,143;64,647;
55515;19.12.17 15:25:15;64,358;64,119;64,706;
55516;19.12.17 15:25:16;64,312;64,071;64,616;
55517;19.12.17 15:25:17;64,466;64,112;65,038;
55518;19.12.17 15:25:18;64,625;64,430;64,754;
55519;19.12.17 15:25:19;64,714;64,561;64,877;
55520;19.12.17 15:25:20;64,651;64,580;64,770;
55521;19.12.17 15:25:21;64,720;64,528;64,832;
55522;19.12.17 15:25:22;64,627;64,527;64,726;
55523;19.12.17 15:25:23;64,633;64,397;64,842;
55524;19.12.17 15:25:24;64,380;64,169;64,520;
55525;19.12.17 15:25:25;64,353;64,156;64,579;
55526;19.12.17 15:25:26;64,320;64,291;64,369;
55527;19.12.17 15:25:27;64,262;64,109;64,501;
55528;19.12.17 15:25:28;64,322;64,204;64,470;
55529;19.12.17 15:25:29;64,270;64,077;64,436;
55530;19.12.17 15:25:30;64,313;64,115;64,487;
55531;19.12.17 15:25:31;64,300;64,169;64,486;
55532;19.12.17 15:25:32;64,387;64,231;64,514;
55533;19.12.17 15:25:33;64,400;64,226;64,663;
55534;19.12.17 15:25:34;64,685;64,588;64,891;
55535;19.12.17 15:25:35;64,650;64,551;64,738;
55536;19.12.17 15:25:36;64,625;64,491;64,740;
55537;19.12.17 15:25:37;64,677;64,468;64,845;
55538;19.12.17 15:25:38;64,620;64,570;64,721;
55539;19.12.17 15:25:39;64,343;64,133;64,671;
55540;19.12.17 15:25:40;64,180;64,017;64,303;
55541;19.12.17 15:25:41;64,260;64,095;64,370;
55542;19.12.17 15:25:42;64,173;64,037;64,347;
55543;19.12.17 15:25:43;64,161;63,995;64,314;
55544;19.12.17 15:25:44;64,199;64,063;64,472;
55545;19.12.17 15:25:45;64,147;64,002;64,284;
55546;19.12.17 15:25:46;64,288;64,165;64,537;
55547;19.12.17 15:25:47;64,214;64,152;64,366;
55548;19.12.17 15:25:48;64,323;64,040;64,614;
55549;19.12.17 15:25:49;64,189;63,956;64,308;
55550;19.12.17 15:25:50;64,207;64,104;64,311;
55551;19.12.17 15:25:51;64,265;64,203;64,317;
55552;19.12.17 15:25:52;64,368;64,151;64,709;
55553;19.12.17 15:25:53;64,216;64,150;64,343;
55554;19.12.17 15:25:54;64,221;63,957;64,372;
55555;19.12.17 15:25:55;64,322;64,172;64,491;
55556;19.12.17 15:25:56;64,214;64,110;64,433;
55557;19.12.17 15:25:57;64,240;64,116;64,391;
55558;19.12.17 15:25:58;64,161;64,017;64,311;
55559;19.12.17 15:25:59;64,198;64,044;64,427;
55560;19.12.17 15:26:00;64,133;63,873;64,711;
55561;19.12.17 15:26:01;64,072;63,899;64,187;
55562;19.12.17 15:26:02;64,072;63,955;64,182;
55563;19.12.17 15:26:03;64,140;63,946;64,432;
55564;19.12.17 15:26:04;64,077;64,026;64,195;
55565;19.12.17 15:26:05;64,320;63,976;64,657;
55566;19.12.17 15:26:06;64,292;64,108;64,589;
55567;19.12.17 15:26:07;64,085;63,908;64,276;
55568;19.12.17 15:26:08;64,268;64,158;64,547;
55569;19.12.17 15:26:09;64,131;63,936;64,294;
55570;19.12.17 15:26:10;64,195;63,921;64,351;
55571;19.12.17 15:26:11;64,505;64,432;64,603;
55572;19.12.17 15:26:12;64,470;64,344;64,563;
55573;19.12.17 15:26:13;64,534;64,417;64,656;
55574;19.12.17 15:26:14;64,481;64,357;64,644;
55575;19.12.17 15:26:15;64,557;64,412;64,646;
55576;19.12.17 15:26:16;64,471;64,353;64,616;
55577;19.12.17 15:26:17;64,454;64,301;64,571;
55578;19.12.17 15:26:18;64,396;64,265;64,536;
55579;19.12.17 15:26:19;64,411;64,308;64,550;
55580;19.12.17 15:26:20;64,368;64,262;64,498;
55581;19.12.17 15:26:21;64,364;64,283;64,478;
55582;19.12.17 15:26:22;64,420;64,350;64,514;
55583;19.12.17 15:26:23;64,391;64,272;64,556;
55584;19.12.17 15:26:24;64,420;64,225;64,559;
55585;19.12.17 15:26:25;64,336;64,247;64,483;
55586;19.12.17 15:26:26;64,380;64,219;64,487;
55587;19.12.17 15:26:27;64,338;64,227;64,423;
55588;19.12.17 15:26:28;64,358;64,260;64,496;
55589;19.12.17 15:26:29;64,367;64,264;64,448;
55590;19.12.17 15:26:30;64,381;64,233;64,487;
55591;19.12.17 15:26:31;64,520;64,355;64,665;
55592;19.12.17 15:26:32;64,442;64,349;64,550;
55593;19.12.17 15:26:33;64,530;64,389;64,600;
55594;19.12.17 15:26:34;64,506;64,382;64,600;
55595;19.12.17 15:26:35;64,534;64,400;64,683;
55596;19.12.17 15:26:36;64,470;64,362;64,573;
55597;19.12.17 15:26:37;64,334;63,930;64,620;
55598;19.12.17 15:26:38;64,076;63,973;64,192;
55599;19.12.17 15:26:39;64,002;63,793;64,159;
55600;19.12.17 15:26:40;64,037;63,956;64,162;
