Wert 1 : Wirkleistung L1 (1 s) [umg604-7000-6277]
Nummer;Zeit;Wert 1-avg[W];Wert 1-min[W];Wert 1-max[W];
43779;20.12.17 12:09:39;52,416;52,263;52,538;
43780;20.12.17 12:09:40;52,572;52,420;52,963;
43781;20.12.17 12:09:41;52,452;52,390;52,511;
43782;20.12.17 12:09:42;52,504;52,427;52,598;
43783;20.12.17 12:09:43;52,423;52,296;52,554;
43784;20.12.17 12:09:44;52,553;52,426;52,971;
43785;20.12.17 12:09:45;52,427;52,360;52,494;
43786;20.12.17 12:09:46;52,621;52,372;52,920;
43787;20.12.17 12:09:47;52,464;52,407;52,533;
43788;20.12.17 12:09:48;52,566;52,407;52,962;
43789;20.12.17 12:09:49;52,446;52,297;52,529;
43790;20.12.17 12:09:50;52,441;52,394;52,482;
43791;20.12.17 12:09:51;52,463;52,308;52,599;
43792;20.12.17 12:09:52;52,570;52,445;52,888;
43793;20.12.17 12:09:53;52,445;52,343;52,531;
43794;20.12.17 12:09:54;52,475;52,328;52,652;
43795;20.12.17 12:09:55;52,445;52,263;52,524;
43796;20.12.17 12:09:56;52,704;52,419;53,530;
43797;20.12.17 12:09:57;52,443;52,389;52,472;
43798;20.12.17 12:09:58;52,490;52,398;52,577;
43799;20.12.17 12:09:59;52,444;52,368;52,521;
43800;20.12.17 12:10:00;52,562;52,364;53,041;
43801;20.12.17 12:10:01;52,446;52,399;52,498;
43802;20.12.17 12:10:02;52,492;52,392;52,541;
43803;20.12.17 12:10:03;52,446;52,331;52,563;
43804;20.12.17 12:10:04;52,577;52,390;53,033;
43805;20.12.17 12:10:05;52,482;52,315;52,603;
43806;20.12.17 12:10:06;52,648;52,374;52,975;
43807;20.12.17 12:10:07;52,475;52,362;52,616;
43808;20.12.17 12:10:08;52,589;52,379;53,149;
43809;20.12.17 12:10:09;52,474;52,386;52,553;
43810;20.12.17 12:10:10;52,466;52,372;52,577;
43811;20.12.17 12:10:11;52,543;52,409;52,793;
43812;20.12.17 12:10:12;52,614;52,384;53,060;
43813;20.12.17 12:10:13;52,456;52,426;52,497;
43814;20.12.17 12:10:14;52,498;52,399;52,542;
43815;20.12.17 12:10:15;52,429;52,284;52,529;
43816;20.12.17 12:10:16;52,664;52,402;53,454;
43817;20.12.17 12:10:17;52,459;52,380;52,587;
43818;20.12.17 12:10:18;52,455;52,367;52,513;
43819;20.12.17 12:10:19;52,483;52,408;52,542;
43820;20.12.17 12:10:20;52,566;52,376;52,975;
43821;20.12.17 12:10:21;52,494;52,372;52,597;
43822;20.12.17 12:10:22;52,466;52,344;52,636;
43823;20.12.17 12:10:23;52,478;52,349;52,564;
43824;20.12.17 12:10:24;52,589;52,341;52,905;
43825;20.12.17 12:10:25;52,476;52,337;52,566;
43826;20.12.17 12:10:26;52,636;52,368;52,917;
43827;20.12.17 12:10:27;52,447;52,294;52,515;
43828;20.12.17 12:10:28;52,632;52,418;53,063;
43829;20.12.17 12:10:29;52,475;52,426;52,505;
43830;20.12.17 12:10:30;52,491;52,350;52,578;
43831;20.12.17 12:10:31;52,442;52,302;52,519;
43832;20.12.17 12:10:32;52,603;52,371;53,134;
43833;20.12.17 12:10:33;52,485;52,410;52,576;
43834;20.12.17 12:10:34;52,476;52,354;52,604;
43835;20.12.17 12:10:35;52,471;52,255;52,581;
43836;20.12.17 12:10:36;52,655;52,372;53,436;
43837;20.12.17 12:10:37;52,495;52,310;52,585;
43838;20.12.17 12:10:38;52,486;52,330;52,625;
43839;20.12.17 12:10:39;52,465;52,362;52,568;
43840;20.12.17 12:10:40;52,577;52,323;52,976;
43841;20.12.17 12:10:41;52,458;52,389;52,551;
43842;20.12.17 12:10:42;52,504;52,390;52,724;
43843;20.12.17 12:10:43;52,438;52,349;52,519;
43844;20.12.17 12:10:44;52,597;52,349;53,061;
43845;20.12.17 12:10:45;52,438;52,409;52,484;
43846;20.12.17 12:10:46;52,572;52,381;53,047;
43847;20.12.17 12:10:47;52,444;52,313;52,575;
43848;20.12.17 12:10:48;52,596;52,405;53,102;
43849;20.12.17 12:10:49;52,482;52,390;52,578;
43850;20.12.17 12:10:50;52,463;52,331;52,574;
43851;20.12.17 12:10:51;52,485;52,307;52,654;
43852;20.12.17 12:10:52;52,594;52,419;53,123;
43853;20.12.17 12:10:53;52,484;52,302;52,569;
43854;20.12.17 12:10:54;52,471;52,348;52,544;
43855;20.12.17 12:10:55;52,501;52,415;52,548;
43856;20.12.17 12:10:56;52,700;52,432;53,472;
43857;20.12.17 12:10:57;52,469;52,381;52,572;
43858;20.12.17 12:10:58;52,488;52,307;52,669;
43859;20.12.17 12:10:59;52,434;52,389;52,475;
43860;20.12.17 12:11:00;52,627;52,258;53,106;
43861;20.12.17 12:11:01;52,424;52,359;52,483;
43862;20.12.17 12:11:02;52,496;52,370;52,603;
43863;20.12.17 12:11:03;52,453;52,354;52,575;
43864;20.12.17 12:11:04;52,589;52,369;53,131;
43865;20.12.17 12:11:05;52,488;52,362;52,681;
43866;20.12.17 12:11:06;52,639;52,312;52,867;
43867;20.12.17 12:11:07;52,465;52,336;52,583;
43868;20.12.17 12:11:08;52,575;52,427;52,978;
43869;20.12.17 12:11:09;52,500;52,368;52,617;
43870;20.12.17 12:11:10;52,426;52,309;52,504;
43871;20.12.17 12:11:11;52,533;52,421;52,767;
43872;20.12.17 12:11:12;52,559;52,384;52,901;
43873;20.12.17 12:11:13;52,436;52,330;52,571;
43874;20.12.17 12:11:14;52,502;52,366;52,580;
43875;20.12.17 12:11:15;52,448;52,330;52,543;
43876;20.12.17 12:11:16;52,693;52,315;53,508;
43877;20.12.17 12:11:17;52,429;52,381;52,478;
43878;20.12.17 12:11:18;52,476;52,355;52,563;
43879;20.12.17 12:11:19;52,546;52,331;53,055;
43880;20.12.17 12:11:20;52,447;52,354;52,601;
43881;20.12.17 12:11:21;52,462;52,323;52,637;
43882;20.12.17 12:11:22;52,490;52,351;52,552;
43883;20.12.17 12:11:23;52,573;52,339;52,938;
43884;20.12.17 12:11:24;52,484;52,432;52,533;
43885;20.12.17 12:11:25;52,566;52,340;52,858;
43886;20.12.17 12:11:26;52,522;52,415;52,705;
43887;20.12.17 12:11:27;52,544;52,333;53,001;
43888;20.12.17 12:11:28;52,508;52,393;52,613;
43889;20.12.17 12:11:29;52,454;52,389;52,546;
43890;20.12.17 12:11:30;52,481;52,310;52,611;
43891;20.12.17 12:11:31;52,568;52,392;53,132;
43892;20.12.17 12:11:32;52,475;52,316;52,577;
43893;20.12.17 12:11:33;52,467;52,413;52,530;
43894;20.12.17 12:11:34;52,442;52,354;52,534;
43895;20.12.17 12:11:35;52,663;52,361;53,497;
43896;20.12.17 12:11:36;52,434;52,363;52,608;
43897;20.12.17 12:11:37;52,470;52,356;52,602;
43898;20.12.17 12:11:38;52,460;52,420;52,533;
43899;20.12.17 12:11:39;52,546;52,301;52,891;
43900;20.12.17 12:11:40;52,473;52,445;52,503;
43901;20.12.17 12:11:41;52,437;52,298;52,531;
43902;20.12.17 12:11:42;52,488;52,389;52,582;
43903;20.12.17 12:11:43;52,528;52,366;52,941;
43904;20.12.17 12:11:44;52,495;52,444;52,529;
43905;20.12.17 12:11:45;52,531;52,377;52,828;
43906;20.12.17 12:11:46;52,500;52,456;52,561;
43907;20.12.17 12:11:47;52,577;52,363;53,048;
43908;20.12.17 12:11:48;52,473;52,396;52,575;
43909;20.12.17 12:11:49;52,463;52,391;52,544;
43910;20.12.17 12:11:50;52,482;52,435;52,608;
43911;20.12.17 12:11:51;52,587;52,309;53,083;
43912;20.12.17 12:11:52;52,464;52,398;52,636;
43913;20.12.17 12:11:53;52,457;52,360;52,545;
43914;20.12.17 12:11:54;52,481;52,382;52,568;
43915;20.12.17 12:11:55;52,675;52,414;53,360;
43916;20.12.17 12:11:56;52,470;52,438;52,519;
43917;20.12.17 12:11:57;52,443;52,341;52,554;
43918;20.12.17 12:11:58;52,490;52,426;52,563;
43919;20.12.17 12:11:59;52,568;52,384;52,916;
43920;20.12.17 12:12:00;52,513;52,439;52,575;
43921;20.12.17 12:12:01;52,542;52,417;52,814;
43922;20.12.17 12:12:02;52,494;52,360;52,636;
43923;20.12.17 12:12:03;52,563;52,414;53,026;
43924;20.12.17 12:12:04;52,479;52,317;52,604;
43925;20.12.17 12:12:05;52,570;52,448;53,011;
43926;20.12.17 12:12:06;52,566;52,304;52,948;
43927;20.12.17 12:12:07;52,592;52,401;53,056;
43928;20.12.17 12:12:08;52,474;52,371;52,592;
43929;20.12.17 12:12:09;52,482;52,395;52,555;
43930;20.12.17 12:12:10;52,479;52,385;52,569;
43931;20.12.17 12:12:11;52,619;52,368;52,976;
43932;20.12.17 12:12:12;52,504;52,458;52,552;
43933;20.12.17 12:12:13;52,437;52,326;52,487;
43934;20.12.17 12:12:14;52,483;52,361;52,614;
43935;20.12.17 12:12:15;52,648;52,371;53,423;
43936;20.12.17 12:12:16;52,492;52,427;52,553;
43937;20.12.17 12:12:17;52,449;52,343;52,542;
43938;20.12.17 12:12:18;52,533;52,465;52,625;
43939;20.12.17 12:12:19;52,575;52,405;52,969;
43940;20.12.17 12:12:20;52,502;52,323;52,651;
43941;20.12.17 12:12:21;52,442;52,352;52,479;
43942;20.12.17 12:12:22;52,473;52,335;52,619;
43943;20.12.17 12:12:23;52,575;52,342;53,006;
43944;20.12.17 12:12:24;52,483;52,362;52,640;
43945;20.12.17 12:12:25;52,585;52,410;52,965;
43946;20.12.17 12:12:26;52,473;52,324;52,572;
43947;20.12.17 12:12:27;52,585;52,440;52,886;
43948;20.12.17 12:12:28;52,491;52,424;52,582;
43949;20.12.17 12:12:29;52,471;52,350;52,573;
43950;20.12.17 12:12:30;52,506;52,434;52,585;
43951;20.12.17 12:12:31;52,534;52,357;52,874;
43952;20.12.17 12:12:32;52,507;52,441;52,584;
43953;20.12.17 12:12:33;52,468;52,393;52,633;
43954;20.12.17 12:12:34;52,509;52,418;52,586;
43955;20.12.17 12:12:35;52,665;52,417;53,516;
43956;20.12.17 12:12:36;52,501;52,354;52,609;
43957;20.12.17 12:12:37;52,469;52,409;52,562;
43958;20.12.17 12:12:38;52,463;52,305;52,616;
43959;20.12.17 12:12:39;52,576;52,412;53,035;
43960;20.12.17 12:12:40;52,483;52,368;52,695;
43961;20.12.17 12:12:41;52,478;52,447;52,548;
43962;20.12.17 12:12:42;52,501;52,402;52,591;
43963;20.12.17 12:12:43;52,592;52,363;53,032;
43964;20.12.17 12:12:44;52,464;52,410;52,606;
43965;20.12.17 12:12:45;52,579;52,371;52,900;
43966;20.12.17 12:12:46;52,495;52,402;52,554;
43967;20.12.17 12:12:47;52,575;52,427;52,889;
43968;20.12.17 12:12:48;52,511;52,453;52,547;
43969;20.12.17 12:12:49;52,467;52,361;52,579;
43970;20.12.17 12:12:50;52,463;52,335;52,557;
43971;20.12.17 12:12:51;52,528;52,362;52,965;
43972;20.12.17 12:12:52;52,524;52,409;52,589;
43973;20.12.17 12:12:53;52,456;52,363;52,502;
43974;20.12.17 12:12:54;52,456;52,325;52,516;
43975;20.12.17 12:12:55;52,652;52,311;53,450;
43976;20.12.17 12:12:56;52,476;52,359;52,539;
43977;20.12.17 12:12:57;52,466;52,411;52,561;
43978;20.12.17 12:12:58;52,428;52,267;52,530;
43979;20.12.17 12:12:59;52,567;52,396;52,943;
43980;20.12.17 12:13:00;52,462;52,371;52,624;
43981;20.12.17 12:13:01;52,444;52,343;52,537;
43982;20.12.17 12:13:02;52,454;52,342;52,557;
43983;20.12.17 12:13:03;52,543;52,376;52,850;
43984;20.12.17 12:13:04;52,486;52,441;52,530;
43985;20.12.17 12:13:05;52,524;52,340;52,729;
43986;20.12.17 12:13:06;52,578;52,402;52,875;
43987;20.12.17 12:13:07;52,511;52,347;52,791;
43988;20.12.17 12:13:08;52,478;52,297;52,598;
43989;20.12.17 12:13:09;52,452;52,382;52,548;
43990;20.12.17 12:13:10;52,492;52,445;52,614;
43991;20.12.17 12:13:11;52,667;52,374;53,084;
43992;20.12.17 12:13:12;52,494;52,379;52,591;
43993;20.12.17 12:13:13;52,482;52,446;52,509;
43994;20.12.17 12:13:14;52,485;52,429;52,663;
43995;20.12.17 12:13:15;52,668;52,288;53,581;
43996;20.12.17 12:13:16;52,493;52,390;52,695;
43997;20.12.17 12:13:17;52,466;52,376;52,549;
43998;20.12.17 12:13:18;52,459;52,371;52,592;
43999;20.12.17 12:13:19;52,585;52,412;52,914;
44000;20.12.17 12:13:20;52,481;52,444;52,514;
44001;20.12.17 12:13:21;52,433;52,273;52,570;
44002;20.12.17 12:13:22;52,493;52,442;52,522;
44003;20.12.17 12:13:23;52,573;52,329;53,055;
44004;20.12.17 12:13:24;52,514;52,436;52,622;
44005;20.12.17 12:13:25;52,551;52,390;52,908;
44006;20.12.17 12:13:26;52,512;52,341;52,643;
44007;20.12.17 12:13:27;52,556;52,381;53,018;
44008;20.12.17 12:13:28;52,492;52,379;52,686;
44009;20.12.17 12:13:29;52,486;52,450;52,509;
44010;20.12.17 12:13:30;52,459;52,356;52,721;
44011;20.12.17 12:13:31;52,572;52,385;53,033;
44012;20.12.17 12:13:32;52,468;52,309;52,594;
44013;20.12.17 12:13:33;52,488;52,431;52,549;
44014;20.12.17 12:13:34;52,474;52,436;52,518;
44015;20.12.17 12:13:35;52,652;52,345;53,465;
44016;20.12.17 12:13:36;52,483;52,406;52,646;
44017;20.12.17 12:13:37;52,444;52,326;52,542;
44018;20.12.17 12:13:38;52,493;52,410;52,679;
44019;20.12.17 12:13:39;52,567;52,349;53,043;
44020;20.12.17 12:13:40;52,459;52,406;52,518;
44021;20.12.17 12:13:41;52,410;52,327;52,532;
44022;20.12.17 12:13:42;52,511;52,426;52,608;
44023;20.12.17 12:13:43;52,550;52,395;52,999;
44024;20.12.17 12:13:44;52,480;52,413;52,553;
44025;20.12.17 12:13:45;52,559;52,409;52,885;
44026;20.12.17 12:13:46;52,510;52,320;52,681;
44027;20.12.17 12:13:47;52,587;52,355;53,148;
44028;20.12.17 12:13:48;52,459;52,299;52,575;
44029;20.12.17 12:13:49;52,494;52,443;52,565;
44030;20.12.17 12:13:50;52,459;52,410;52,570;
44031;20.12.17 12:13:51;52,585;52,280;53,127;
44032;20.12.17 12:13:52;52,453;52,326;52,513;
44033;20.12.17 12:13:53;52,470;52,387;52,525;
44034;20.12.17 12:13:54;52,490;52,423;52,573;
44035;20.12.17 12:13:55;52,694;52,390;53,533;
44036;20.12.17 12:13:56;52,486;52,415;52,539;
44037;20.12.17 12:13:57;52,447;52,328;52,548;
44038;20.12.17 12:13:58;52,522;52,490;52,595;
44039;20.12.17 12:13:59;52,569;52,297;53,003;
44040;20.12.17 12:14:00;52,465;52,399;52,574;
44041;20.12.17 12:14:01;52,435;52,332;52,577;
44042;20.12.17 12:14:02;52,490;52,391;52,596;
44043;20.12.17 12:14:03;52,585;52,375;53,175;
44044;20.12.17 12:14:04;52,426;52,307;52,530;
44045;20.12.17 12:14:05;52,557;52,345;53,069;
44046;20.12.17 12:14:06;52,547;52,344;52,878;
44047;20.12.17 12:14:07;52,628;52,387;53,289;
44048;20.12.17 12:14:08;52,438;52,227;52,562;
44049;20.12.17 12:14:09;52,476;52,425;52,568;
44050;20.12.17 12:14:10;52,452;52,324;52,504;
44051;20.12.17 12:14:11;52,746;52,304;53,209;
44052;20.12.17 12:14:12;52,472;52,250;52,577;
44053;20.12.17 12:14:13;52,493;52,318;52,639;
44054;20.12.17 12:14:14;52,511;52,464;52,616;
44055;20.12.17 12:14:15;52,688;52,333;53,637;
44056;20.12.17 12:14:16;52,477;52,381;52,587;
44057;20.12.17 12:14:17;52,436;52,332;52,562;
44058;20.12.17 12:14:18;52,504;52,335;52,624;
44059;20.12.17 12:14:19;52,559;52,373;53,081;
44060;20.12.17 12:14:20;52,447;52,294;52,518;
44061;20.12.17 12:14:21;52,452;52,376;52,577;
44062;20.12.17 12:14:22;52,464;52,303;52,599;
44063;20.12.17 12:14:23;52,613;52,369;53,300;
44064;20.12.17 12:14:24;52,434;52,303;52,568;
44065;20.12.17 12:14:25;52,576;52,366;52,882;
44066;20.12.17 12:14:26;52,580;52,371;53,066;
44067;20.12.17 12:14:27;52,640;52,401;53,288;
44068;20.12.17 12:14:28;52,436;52,340;52,524;
44069;20.12.17 12:14:29;52,453;52,331;52,634;
44070;20.12.17 12:14:30;52,414;52,373;52,527;
44071;20.12.17 12:14:31;52,544;52,371;53,018;
44072;20.12.17 12:14:32;52,447;52,287;52,538;
44073;20.12.17 12:14:33;52,436;52,316;52,585;
44074;20.12.17 12:14:34;52,502;52,378;52,594;
44075;20.12.17 12:14:35;52,689;52,392;53,623;
44076;20.12.17 12:14:36;52,448;52,371;52,542;
44077;20.12.17 12:14:37;52,469;52,403;52,521;
44078;20.12.17 12:14:38;52,505;52,373;52,723;
44079;20.12.17 12:14:39;52,596;52,435;53,170;
44080;20.12.17 12:14:40;52,428;52,290;52,628;
44081;20.12.17 12:14:41;52,435;52,379;52,468;
44082;20.12.17 12:14:42;52,486;52,383;52,663;
44083;20.12.17 12:14:43;52,621;52,378;53,246;
44084;20.12.17 12:14:44;52,442;52,261;52,617;
44085;20.12.17 12:14:45;52,569;52,358;52,946;
44086;20.12.17 12:14:46;52,446;52,380;52,560;
44087;20.12.17 12:14:47;52,624;52,314;53,153;
44088;20.12.17 12:14:48;52,462;52,210;52,581;
44089;20.12.17 12:14:49;52,467;52,261;52,716;
44090;20.12.17 12:14:50;52,486;52,362;52,614;
44091;20.12.17 12:14:51;52,557;52,321;53,027;
44092;20.12.17 12:14:52;52,476;52,380;52,566;
44093;20.12.17 12:14:53;52,414;52,328;52,533;
44094;20.12.17 12:14:54;52,494;52,311;52,744;
44095;20.12.17 12:14:55;52,907;52,456;53,560;
44096;20.12.17 12:14:56;52,471;52,313;52,601;
44097;20.12.17 12:14:57;52,445;52,329;52,526;
44098;20.12.17 12:14:58;52,491;52,359;52,655;
44099;20.12.17 12:14:59;52,564;52,348;53,144;
44100;20.12.17 12:15:00;52,475;52,300;52,630;
44101;20.12.17 12:15:01;52,570;52,298;52,861;
44102;20.12.17 12:15:02;52,446;52,336;52,529;
44103;20.12.17 12:15:03;52,606;52,331;53,131;
44104;20.12.17 12:15:04;52,454;52,276;52,555;
44105;20.12.17 12:15:05;52,923;52,365;53,526;
44106;20.12.17 12:15:06;52,572;52,428;53,001;
44107;20.12.17 12:15:07;52,569;52,270;52,937;
44108;20.12.17 12:15:08;52,509;52,434;52,660;
44109;20.12.17 12:15:09;52,419;52,317;52,520;
44110;20.12.17 12:15:10;52,570;52,381;52,830;
44111;20.12.17 12:15:11;52,672;52,440;52,992;
44112;20.12.17 12:15:12;52,503;52,342;52,635;
44113;20.12.17 12:15:13;52,449;52,361;52,514;
44114;20.12.17 12:15:14;52,468;52,364;52,692;
44115;20.12.17 12:15:15;52,713;52,384;53,658;
44116;20.12.17 12:15:16;52,496;52,351;52,569;
44117;20.12.17 12:15:17;52,481;52,315;52,614;
44118;20.12.17 12:15:18;52,458;52,379;52,552;
44119;20.12.17 12:15:19;52,569;52,278;52,954;
44120;20.12.17 12:15:20;52,509;52,489;52,529;
44121;20.12.17 12:15:21;52,453;52,364;52,580;
44122;20.12.17 12:15:22;52,452;52,336;52,550;
44123;20.12.17 12:15:23;52,556;52,349;52,920;
44124;20.12.17 12:15:24;52,519;52,422;52,627;
44125;20.12.17 12:15:25;52,620;52,315;53,095;
44126;20.12.17 12:15:26;52,495;52,346;52,787;
44127;20.12.17 12:15:27;52,534;52,329;52,949;
44128;20.12.17 12:15:28;52,523;52,445;52,652;
44129;20.12.17 12:15:29;52,439;52,305;52,569;
44130;20.12.17 12:15:30;52,518;52,357;52,662;
44131;20.12.17 12:15:31;52,585;52,427;53,043;
44132;20.12.17 12:15:32;52,517;52,329;52,692;
44133;20.12.17 12:15:33;52,460;52,376;52,537;
44134;20.12.17 12:15:34;52,461;52,322;52,602;
44135;20.12.17 12:15:35;52,706;52,291;53,712;
44136;20.12.17 12:15:36;52,445;52,312;52,571;
44137;20.12.17 12:15:37;52,510;52,258;52,691;
44138;20.12.17 12:15:38;52,442;52,280;52,576;
44139;20.12.17 12:15:39;52,606;52,350;53,055;
44140;20.12.17 12:15:40;52,493;52,367;52,678;
44141;20.12.17 12:15:41;52,430;52,318;52,599;
44142;20.12.17 12:15:42;52,503;52,397;52,683;
44143;20.12.17 12:15:43;52,572;52,331;52,976;
44144;20.12.17 12:15:44;52,521;52,355;52,719;
44145;20.12.17 12:15:45;52,569;52,360;53,015;
44146;20.12.17 12:15:46;52,461;52,321;52,584;
44147;20.12.17 12:15:47;52,566;52,415;53,024;
44148;20.12.17 12:15:48;52,502;52,342;52,667;
44149;20.12.17 12:15:49;52,457;52,406;52,523;
44150;20.12.17 12:15:50;52,483;52,309;52,638;
44151;20.12.17 12:15:51;52,574;52,383;53,058;
44152;20.12.17 12:15:52;52,466;52,297;52,531;
44153;20.12.17 12:15:53;52,471;52,316;52,551;
44154;20.12.17 12:15:54;52,484;52,373;52,533;
44155;20.12.17 12:15:55;52,703;52,421;53,585;
44156;20.12.17 12:15:56;52,458;52,315;52,584;
44157;20.12.17 12:15:57;52,473;52,414;52,605;
44158;20.12.17 12:15:58;52,502;52,386;52,699;
44159;20.12.17 12:15:59;52,590;52,414;53,000;
44160;20.12.17 12:16:00;52,536;52,401;52,701;
44161;20.12.17 12:16:01;52,482;52,408;52,654;
44162;20.12.17 12:16:02;52,518;52,274;52,690;
44163;20.12.17 12:16:03;52,575;52,442;52,922;
44164;20.12.17 12:16:04;52,606;52,510;52,711;
44165;20.12.17 12:16:05;52,616;52,408;53,058;
44166;20.12.17 12:16:06;52,599;52,402;52,918;
44167;20.12.17 12:16:07;52,565;52,380;52,898;
44168;20.12.17 12:16:08;52,531;52,327;52,683;
44169;20.12.17 12:16:09;52,475;52,405;52,522;
44170;20.12.17 12:16:10;52,480;52,379;52,556;
44171;20.12.17 12:16:11;52,649;52,434;52,996;
44172;20.12.17 12:16:12;52,490;52,350;52,540;
44173;20.12.17 12:16:13;52,502;52,346;52,600;
44174;20.12.17 12:16:14;52,455;52,372;52,516;
44175;20.12.17 12:16:15;52,701;52,326;53,469;
44176;20.12.17 12:16:16;52,516;52,455;52,608;
44177;20.12.17 12:16:17;52,463;52,361;52,655;
44178;20.12.17 12:16:18;52,517;52,406;52,629;
44179;20.12.17 12:16:19;52,534;52,284;52,735;
44180;20.12.17 12:16:20;52,555;52,364;52,736;
44181;20.12.17 12:16:21;52,459;52,334;52,584;
44182;20.12.17 12:16:22;52,508;52,263;52,716;
44183;20.12.17 12:16:23;52,514;52,341;52,819;
44184;20.12.17 12:16:24;52,552;52,319;52,744;
44185;20.12.17 12:16:25;52,588;52,424;53,149;
44186;20.12.17 12:16:26;52,536;52,389;52,797;
44187;20.12.17 12:16:27;52,559;52,389;52,984;
44188;20.12.17 12:16:28;52,553;52,391;52,682;
44189;20.12.17 12:16:29;52,485;52,358;52,559;
44190;20.12.17 12:16:30;52,489;52,370;52,548;
44191;20.12.17 12:16:31;52,570;52,321;52,869;
44192;20.12.17 12:16:32;52,500;52,358;52,668;
44193;20.12.17 12:16:33;52,506;52,313;52,681;
44194;20.12.17 12:16:34;52,485;52,419;52,553;
44195;20.12.17 12:16:35;52,685;52,356;53,331;
44196;20.12.17 12:16:36;52,533;52,422;52,646;
44197;20.12.17 12:16:37;52,494;52,313;52,636;
44198;20.12.17 12:16:38;52,527;52,476;52,629;
44199;20.12.17 12:16:39;52,532;52,428;52,643;
44200;20.12.17 12:16:40;52,582;52,336;52,804;
44201;20.12.17 12:16:41;52,456;52,377;52,560;
44202;20.12.17 12:16:42;52,537;52,323;52,690;
44203;20.12.17 12:16:43;52,531;52,416;52,735;
44204;20.12.17 12:16:44;52,600;52,389;52,943;
44205;20.12.17 12:16:45;52,610;52,396;53,162;
44206;20.12.17 12:16:46;52,473;52,341;52,669;
44207;20.12.17 12:16:47;52,553;52,432;52,798;
44208;20.12.17 12:16:48;52,558;52,390;52,742;
44209;20.12.17 12:16:49;52,531;52,414;52,584;
44210;20.12.17 12:16:50;52,471;52,343;52,646;
44211;20.12.17 12:16:51;52,517;52,394;52,703;
44212;20.12.17 12:16:52;52,535;52,404;52,691;
44213;20.12.17 12:16:53;52,501;52,388;52,637;
44214;20.12.17 12:16:54;52,497;52,350;52,612;
44215;20.12.17 12:16:55;52,897;52,338;53,549;
44216;20.12.17 12:16:56;52,569;52,366;52,705;
44217;20.12.17 12:16:57;52,466;52,336;52,683;
44218;20.12.17 12:16:58;52,554;52,362;52,784;
44219;20.12.17 12:16:59;52,473;52,365;52,591;
44220;20.12.17 12:17:00;52,709;52,410;52,968;
44221;20.12.17 12:17:01;52,515;52,385;52,576;
44222;20.12.17 12:17:02;52,522;52,370;52,654;
44223;20.12.17 12:17:03;52,507;52,335;52,717;
44224;20.12.17 12:17:04;52,598;52,347;52,999;
44225;20.12.17 12:17:05;52,613;52,325;53,293;
44226;20.12.17 12:17:06;52,571;52,316;53,013;
44227;20.12.17 12:17:07;52,517;52,336;52,706;
44228;20.12.17 12:17:08;52,590;52,392;52,904;
44229;20.12.17 12:17:09;52,522;52,311;52,642;
44230;20.12.17 12:17:10;52,473;52,369;52,590;
44231;20.12.17 12:17:11;52,601;52,430;52,995;
44232;20.12.17 12:17:12;52,580;52,430;52,915;
44233;20.12.17 12:17:13;52,517;52,338;52,716;
44234;20.12.17 12:17:14;52,540;52,420;52,724;
44235;20.12.17 12:17:15;52,619;52,341;53,030;
44236;20.12.17 12:17:16;52,611;52,366;52,933;
44237;20.12.17 12:17:17;52,457;52,346;52,552;
44238;20.12.17 12:17:18;52,558;52,378;52,705;
44239;20.12.17 12:17:19;52,493;52,408;52,621;
44240;20.12.17 12:17:20;52,625;52,329;53,137;
44241;20.12.17 12:17:21;52,496;52,432;52,573;
44242;20.12.17 12:17:22;52,510;52,423;52,640;
44243;20.12.17 12:17:23;52,498;52,403;52,605;
44244;20.12.17 12:17:24;52,589;52,373;52,978;
44245;20.12.17 12:17:25;52,649;52,380;53,214;
44246;20.12.17 12:17:26;52,520;52,447;52,633;
44247;20.12.17 12:17:27;52,532;52,298;52,644;
44248;20.12.17 12:17:28;52,598;52,381;53,093;
44249;20.12.17 12:17:29;52,556;52,433;52,742;
44250;20.12.17 12:17:30;52,501;52,353;52,574;
44251;20.12.17 12:17:31;52,663;52,415;52,965;
44252;20.12.17 12:17:32;52,681;52,498;53,128;
44253;20.12.17 12:17:33;52,507;52,298;52,676;
44254;20.12.17 12:17:34;52,513;52,443;52,629;
44255;20.12.17 12:17:35;52,575;52,327;52,882;
44256;20.12.17 12:17:36;52,639;52,378;53,169;
44257;20.12.17 12:17:37;52,499;52,399;52,618;
44258;20.12.17 12:17:38;52,540;52,351;52,737;
44259;20.12.17 12:17:39;52,503;52,451;52,548;
44260;20.12.17 12:17:40;52,609;52,354;53,115;
